CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION,,
2019;Alajuela;Bachillerato: Ingenieria Quimica;Bachillerato;Incumple Regimen de permanencia;Mujeres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Ingenieria Quimica;Bachillerato;Traslado a otra Universidad;Hombres;0;0;0;6;;;31/05/2021,,
2019;Alajuela;Bachillerato: Ingenieria Quimica;Bachillerato;Traslado a otra Universidad;Mujeres;0;0;0;4;;;31/05/2021,,
2019;Alajuela;Bachillerato: Ingeniero en Diseno Industrial y Desarrollo de Producto;Bachillerato;Abandono Voluntario;Hombres;0;5;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Ingeniero en Diseno Industrial y Desarrollo de Producto;Bachillerato;Abandono Voluntario;Mujeres;0;3;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Ingeniero en Diseno Industrial y Desarrollo de Producto;Bachillerato;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Ingeniero en Diseno Industrial y Desarrollo de Producto;Bachillerato;Graduado;Hombres;26;0;0;0;4.21;88.83;31/05/2021,,
2019;Alajuela;Bachillerato: Ingeniero en Diseno Industrial y Desarrollo de Producto;Bachillerato;Graduado;Mujeres;35;0;0;0;4.21;86.52;31/05/2021,,
2019;Alajuela;Bachillerato: Ingeniero en Diseno Industrial y Desarrollo de Producto;Bachillerato;Incumple Regimen de permanencia;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Ingeniero en Diseno Industrial y Desarrollo de Producto;Bachillerato;Traslado a otra Universidad;Hombres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Bachillerato: Ingeniero en Diseno Industrial y Desarrollo de Producto;Bachillerato;Traslado a otra Universidad;Mujeres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Bachillerato: Lenguas Modernas;Bachillerato;Abandono Voluntario;Hombres;0;3;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Lenguas Modernas;Bachillerato;Abandono Voluntario;Mujeres;0;9;5;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Lenguas Modernas;Bachillerato;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Lenguas Modernas;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;3;3;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Lenguas Modernas;Bachillerato;Graduado;Hombres;5;0;0;0;4.40;96.69;31/05/2021,,
2019;Alajuela;Bachillerato: Lenguas Modernas;Bachillerato;Graduado;Mujeres;23;0;0;0;4.54;93.57;31/05/2021,,
2019;Alajuela;Bachillerato: Lenguas Modernas;Bachillerato;Incumple Regimen de permanencia;Mujeres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Infantil;Bachillerato;Abandono Voluntario;Hombres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Infantil;Bachillerato;Abandono Voluntario;Mujeres;0;15;4;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Infantil;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Infantil;Bachillerato;Graduado;Hombres;2;0;0;0;4.00;100.00;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Infantil;Bachillerato;Graduado;Mujeres;107;0;0;0;4.21;96.13;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Infantil;Bachillerato;Traslado a otra Universidad;Mujeres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Primaria;Bachillerato;Abandono Voluntario;Hombres;0;18;9;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Primaria;Bachillerato;Abandono Voluntario;Mujeres;0;19;8;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Primaria;Bachillerato;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Primaria;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Primaria;Bachillerato;Graduado;Hombres;53;0;0;0;4.82;89.24;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Primaria;Bachillerato;Graduado;Mujeres;177;0;0;0;4.27;95.01;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Primaria;Bachillerato;Incumple Regimen de permanencia;Hombres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Magisterio en Educacion Primaria;Bachillerato;Traslado a otra Universidad;Mujeres;0;0;0;2;;;31/05/2021,,
2019;Alajuela;Bachillerato: Marketing e Investigacion de Mercados;Bachillerato;Abandono Voluntario;Hombres;0;21;11;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Marketing e Investigacion de Mercados;Bachillerato;Abandono Voluntario;Mujeres;0;20;5;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Marketing e Investigacion de Mercados;Bachillerato;Cambio de estudios sin simultaneidad;Hombres;0;9;7;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Marketing e Investigacion de Mercados;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;3;3;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Marketing e Investigacion de Mercados;Bachillerato;Graduado;Hombres;33;0;0;0;5.29;88.06;31/05/2021,,
2019;Alajuela;Bachillerato: Marketing e Investigacion de Mercados;Bachillerato;Graduado;Mujeres;39;0;0;0;5.00;86.55;31/05/2021,,
2019;Alajuela;Bachillerato: Marketing e Investigacion de Mercados;Bachillerato;Incumple Regimen de permanencia;Mujeres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Marketing e Investigacion de Mercados;Bachillerato;Traslado a otra Universidad;Hombres;0;0;0;3;;;31/05/2021,,
2019;Alajuela;Bachillerato: Marketing e Investigacion de Mercados;Bachillerato;Traslado a otra Universidad;Mujeres;0;0;0;4;;;31/05/2021,,
2019;Alajuela;Bachillerato: Matematicas;Bachillerato;Abandono Voluntario;Hombres;0;8;3;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Matematicas;Bachillerato;Abandono Voluntario;Mujeres;0;6;3;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Matematicas;Bachillerato;Cambio de estudios sin simultaneidad;Hombres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Matematicas;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;2;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Matematicas;Bachillerato;Graduado;Hombres;17;0;0;0;5.53;76.62;31/05/2021,,
2019;Alajuela;Bachillerato: Matematicas;Bachillerato;Graduado;Mujeres;10;0;0;0;5.67;77.03;31/05/2021,,
2019;Alajuela;Bachillerato: Matematicas;Bachillerato;Incumple Regimen de permanencia;Hombres;0;5;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Matematicas;Bachillerato;Incumple Regimen de permanencia;Mujeres;0;4;3;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Matematicas;Bachillerato;Traslado a otra Universidad;Hombres;0;0;0;6;;;31/05/2021,,
2019;Alajuela;Bachillerato: Matematicas;Bachillerato;Traslado a otra Universidad;Mujeres;0;0;0;2;;;31/05/2021,,
2019;Alajuela;Bachillerato: Medicina;Bachillerato;Abandono Voluntario;Hombres;0;7;4;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Medicina;Bachillerato;Abandono Voluntario;Mujeres;0;10;4;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Medicina;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Medicina;Bachillerato;Graduado;Hombres;89;0;0;0;6.12;96.13;31/05/2021,,
2019;Alajuela;Bachillerato: Medicina;Bachillerato;Graduado;Mujeres;187;0;0;0;6.03;97.82;31/05/2021,,
2019;Alajuela;Bachillerato: Medicina;Bachillerato;Incumple Regimen de permanencia;Mujeres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Medicina;Bachillerato;Traslado a otra Universidad;Hombres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Bachillerato: Medicina;Bachillerato;Traslado a otra Universidad;Mujeres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Bachillerato: Optica y Optometria;Bachillerato;Abandono Voluntario;Hombres;0;6;3;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Optica y Optometria;Bachillerato;Abandono Voluntario;Mujeres;0;3;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Optica y Optometria;Bachillerato;Graduado;Hombres;8;0;0;0;4.25;93.93;31/05/2021,,
2019;Alajuela;Bachillerato: Optica y Optometria;Bachillerato;Graduado;Mujeres;33;0;0;0;4.35;89.94;31/05/2021,,
2019;Alajuela;Bachillerato: Optica y Optometria;Bachillerato;Incumple Regimen de permanencia;Mujeres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Periodismo;Bachillerato;Abandono Voluntario;Hombres;0;3;0;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Periodismo;Bachillerato;Abandono Voluntario;Mujeres;0;5;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Periodismo;Bachillerato;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Periodismo;Bachillerato;Graduado;Hombres;20;0;0;0;4.56;96.75;31/05/2021,,
2019;Alajuela;Bachillerato: Periodismo;Bachillerato;Graduado;Mujeres;26;0;0;0;4.08;99.20;31/05/2021,,
2019;Alajuela;Bachillerato: Periodismo;Bachillerato;Traslado a otra Universidad;Hombres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Bachillerato: Programa conjunto ADE/Derecho;Bachillerato;Abandono Voluntario;Mujeres;0;2;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Programa conjunto ADE/Derecho;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Quimica;Bachillerato;Abandono Voluntario;Hombres;0;13;4;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Quimica;Bachillerato;Abandono Voluntario;Mujeres;0;14;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Quimica;Bachillerato;Cambio de estudios sin simultaneidad;Hombres;0;7;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Quimica;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;5;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Quimica;Bachillerato;Graduado;Hombres;45;0;0;0;4.89;82.67;31/05/2021,,
2019;Alajuela;Bachillerato: Quimica;Bachillerato;Graduado;Mujeres;49;0;0;0;4.89;84.65;31/05/2021,,
2019;Alajuela;Bachillerato: Quimica;Bachillerato;Incumple Regimen de permanencia;Hombres;0;10;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Quimica;Bachillerato;Incumple Regimen de permanencia;Mujeres;0;2;0;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Quimica;Bachillerato;Traslado a otra Universidad;Hombres;0;0;0;4;;;31/05/2021,,
2019;Alajuela;Bachillerato: Quimica;Bachillerato;Traslado a otra Universidad;Mujeres;0;0;0;8;;;31/05/2021,,
2019;Alajuela;Bachillerato: Relaciones Laborales y Recursos Humanos;Bachillerato;Abandono Voluntario;Hombres;0;28;13;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Relaciones Laborales y Recursos Humanos;Bachillerato;Abandono Voluntario;Mujeres;0;52;17;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Relaciones Laborales y Recursos Humanos;Bachillerato;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Relaciones Laborales y Recursos Humanos;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;4;3;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Relaciones Laborales y Recursos Humanos;Bachillerato;Graduado;Hombres;51;0;0;0;5.23;84.50;31/05/2021,,
2019;Alajuela;Bachillerato: Relaciones Laborales y Recursos Humanos;Bachillerato;Graduado;Mujeres;58;0;0;0;5.30;88.29;31/05/2021,,
2019;Alajuela;Bachillerato: Relaciones Laborales y Recursos Humanos;Bachillerato;Incumple Regimen de permanencia;Hombres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Relaciones Laborales y Recursos Humanos;Bachillerato;Incumple Regimen de permanencia;Mujeres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Relaciones Laborales y Recursos Humanos;Bachillerato;Traslado a otra Universidad;Mujeres;0;0;0;7;;;31/05/2021,,
2019;Alajuela;Bachillerato: Terapia Ocupacional;Bachillerato;Abandono Voluntario;Hombres;0;2;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Terapia Ocupacional;Bachillerato;Abandono Voluntario;Mujeres;0;8;5;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Terapia Ocupacional;Bachillerato;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Terapia Ocupacional;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;3;3;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Terapia Ocupacional;Bachillerato;Graduado;Hombres;14;0;0;0;4.17;92.95;31/05/2021,,
2019;Alajuela;Bachillerato: Terapia Ocupacional;Bachillerato;Graduado;Mujeres;55;0;0;0;4.20;93.42;31/05/2021,,
2019;Alajuela;Bachillerato: Terapia Ocupacional;Bachillerato;Incumple Regimen de permanencia;Hombres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Trabajo Social;Bachillerato;Abandono Voluntario;Hombres;0;9;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Trabajo Social;Bachillerato;Abandono Voluntario;Mujeres;0;19;4;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Trabajo Social;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;3;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Trabajo Social;Bachillerato;Graduado;Hombres;22;0;0;0;4.73;90.42;31/05/2021,,
2019;Alajuela;Bachillerato: Trabajo Social;Bachillerato;Graduado;Mujeres;120;0;0;0;4.23;94.63;31/05/2021,,
2019;Alajuela;Bachillerato: Trabajo Social;Bachillerato;Traslado a otra Universidad;Mujeres;0;0;0;4;;;31/05/2021,,
2019;Alajuela;Bachillerato: Turismo;Bachillerato;Abandono Voluntario;Hombres;0;7;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Turismo;Bachillerato;Abandono Voluntario;Mujeres;0;10;2;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Turismo;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Turismo;Bachillerato;Graduado;Hombres;10;0;0;0;4.57;90.65;31/05/2021,,
2019;Alajuela;Bachillerato: Turismo;Bachillerato;Graduado;Mujeres;27;0;0;0;4.58;91.69;31/05/2021,,
2019;Alajuela;Bachillerato: Turismo;Bachillerato;Incumple Regimen de permanencia;Hombres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Turismo;Bachillerato;Incumple Regimen de permanencia;Mujeres;0;2;1;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Veterinaria;Bachillerato;Abandono Voluntario;Hombres;0;4;0;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Veterinaria;Bachillerato;Abandono Voluntario;Mujeres;0;14;3;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Veterinaria;Bachillerato;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Bachillerato: Veterinaria;Bachillerato;Graduado;Hombres;36;0;0;0;5.44;90.32;31/05/2021,,
2019;Alajuela;Bachillerato: Veterinaria;Bachillerato;Graduado;Mujeres;95;0;0;0;5.36;90.24;31/05/2021,,
2019;Alajuela;Bachillerato: Veterinaria;Bachillerato;Traslado a otra Universidad;Hombres;0;0;0;2;;;31/05/2021,,
2019;Alajuela;Bachillerato: Veterinaria;Bachillerato;Traslado a otra Universidad;Mujeres;0;0;0;6;;;31/05/2021,,
2019;Alajuela;Historia;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Historia;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Historia;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;2;;;31/05/2021,,
2019;Alajuela;Historia del Arte;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Historia del Arte;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Ingenierio Quimico;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;2;0;0;;;31/05/2021,,
2019;Alajuela;Ingeniero en Informatica;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;3;0;0;;;31/05/2021,,
2019;Alajuela;Ingeniero en Informatica;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Ingeniero Industrial;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;4;0;0;;;31/05/2021,,
2019;Alajuela;Ingeniero Industrial;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Ingeniero Industrial;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Ingeniero Tecnico Industrial;Diplomatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Ingeniero Tecnico Industrial, Esp. Electricidad;Diplomatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;31/05/2021,
2019;Alajuela;Ingeniero Tecnico Industrial, Esp. Mecanica;Diplomatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;2;;;31/05/2021,
2019;Alajuela;Licenciado en Administracion y Direccion de Empresas;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Licenciado en Administracion y Direccion de Empresas;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Licenciado en Economia;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Licenciado en Economia;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Licenciado en Matematicas;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;31/05/2021,,
2019;Alajuela;Master: Abogacia;Master;Abandono Voluntario;Mujeres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Abogacia;Master;Graduado;Hombres;38;0;0;0;2.00;99.77;31/05/2021,,
2019;Alajuela;Master: Abogacia;Master;Graduado;Mujeres;56;0;0;0;1.98;100.00;31/05/2021,,
2019;Alajuela;Master: Aprendizaje a lo largo de la vida: Iniciacion a la investigacion;Master;Abandono Voluntario;Hombres;0;2;1;0;;;31/05/2021,,
2019;Alajuela;Master: Aprendizaje a lo largo de la vida: Iniciacion a la investigacion;Master;Abandono Voluntario;Mujeres;0;3;2;0;;;31/05/2021,,
2019;Alajuela;Master: Aprendizaje a lo largo de la vida: Iniciacion a la investigacion;Master;Graduado;Hombres;6;0;0;0;1.40;91.14;31/05/2021,,
2019;Alajuela;Master: Aprendizaje a lo largo de la vida: Iniciacion a la investigacion;Master;Graduado;Mujeres;10;0;0;0;1.00;96.77;31/05/2021,,
2019;Alajuela;Master: Arquitectura;Master;Abandono Voluntario;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Arquitectura;Master;Graduado;Hombres;23;0;0;0;1.50;84.07;31/05/2021,,
2019;Alajuela;Master: Arquitectura;Master;Graduado;Mujeres;37;0;0;0;1.43;82.06;31/05/2021,,
2019;Alajuela;Master: Auditoria;Master;Abandono Voluntario;Hombres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Master: Auditoria;Master;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Auditoria;Master;Graduado;Hombres;11;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Auditoria;Master;Graduado;Mujeres;12;0;0;0;1.18;98.36;31/05/2021,,
2019;Alajuela;Master: Biologia Molecular y Celular;Master;Abandono Voluntario;Mujeres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Biologia Molecular y Celular;Master;Graduado;Hombres;4;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Biologia Molecular y Celular;Master;Graduado;Mujeres;13;0;0;0;1.38;96.32;31/05/2021,,
2019;Alajuela;Master: Biotecnologia Cuantitativa;Master;Graduado;Hombres;4;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Biotecnologia Cuantitativa;Master;Graduado;Mujeres;6;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Calidad, Seguridad y Tecnologia de los Alimentos;Master;Graduado;Hombres;13;0;0;0;1.08;97.01;31/05/2021,
2019;Alajuela;Master: Calidad, Seguridad y Tecnologia de los Alimentos;Master;Graduado;Mujeres;9;0;0;0;1.00;100.00;31/05/2021,
2019;Alajuela;Master: Ciencias de la Antigueedad;Master;Abandono Voluntario;Hombres;0;2;0;0;;;31/05/2021,,
2019;Alajuela;Master: Cond. geneticos, nutric. y amb. del crec. y desarrollo;Master;Graduado;Hombres;5;0;0;0;1.50;94.04;31/05/2021,
2019;Alajuela;Master: Cond. geneticos, nutric. y amb. del crec. y desarrollo;Master;Graduado;Mujeres;15;0;0;0;1.00;100.00;31/05/2021,
2019;Alajuela;Master: Consultoria de Informacion y Comunicacion Digital;Master;Graduado;Mujeres;11;0;0;0;1.36;95.33;31/05/2021,,
2019;Alajuela;Master: Contabilidad y finanzas;Master;Abandono Voluntario;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Contabilidad y finanzas;Master;Graduado;Hombres;5;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Contabilidad y finanzas;Master;Graduado;Mujeres;7;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Direccion, Estrategia y Marketing;Master;Abandono Voluntario;Hombres;0;4;4;0;;;31/05/2021,
2019;Alajuela;Master: Direccion, Estrategia y Marketing;Master;Graduado;Mujeres;8;0;0;0;1.29;95.24;31/05/2021,
2019;Alajuela;Master: Economia;Master;Abandono Voluntario;Hombres;0;3;2;0;;;31/05/2021,,
2019;Alajuela;Master: Economia;Master;Graduado;Hombres;5;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Economia;Master;Graduado;Mujeres;2;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Energias Renovables y Eficiencia Energetica;Master;Abandono Voluntario;Hombres;0;3;0;0;;;31/05/2021,,
2019;Alajuela;Master: Energias Renovables y Eficiencia Energetica;Master;Graduado;Hombres;6;0;0;0;1.83;95.74;31/05/2021,,
2019;Alajuela;Master: Energias Renovables y Eficiencia Energetica;Master;Graduado;Mujeres;2;0;0;0;2.00;100.00;31/05/2021,,
2019;Alajuela;Master: Especializacion e Investigacion en Derecho;Master;Abandono Voluntario;Mujeres;0;3;0;0;;;31/05/2021,,
2019;Alajuela;Master: Estudios Avanzados de Literatura y Cine en Lengua Inglesa;Master;Abandono Voluntario;Mujeres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Estudios Avanzados en Historia del Arte;Master;Abandono Voluntario;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Estudios Avanzados en Historia del Arte;Master;Abandono Voluntario;Mujeres;0;2;1;0;;;31/05/2021,,
2019;Alajuela;Master: Estudios Avanzados en Historia del Arte;Master;Graduado;Hombres;1;0;0;0;2.00;83.67;31/05/2021,,
2019;Alajuela;Master: Estudios Avanzados en Historia del Arte;Master;Graduado;Mujeres;5;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Estudios Avanzados en Historia del Arte;Master;Incumple Regimen de permanencia;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Fisica y Tecnologias Fisicas;Master;Abandono Voluntario;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Fisica y Tecnologias Fisicas;Master;Graduado;Hombres;5;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Fisica y Tecnologias Fisicas;Master;Graduado;Mujeres;5;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Geologia: Tecnicas y Aplicaciones;Master;Graduado;Hombres;6;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Geologia: Tecnicas y Aplicaciones;Master;Graduado;Mujeres;4;0;0;0;1.50;90.91;31/05/2021,,
2019;Alajuela;Master: Gerontologia Social;Master;Abandono Voluntario;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Gerontologia Social;Master;Graduado;Hombres;7;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Gerontologia Social;Master;Graduado;Mujeres;31;0;0;0;1.23;98.36;31/05/2021,,
2019;Alajuela;Master: Gestion Administrativa;Master;Graduado;Hombres;4;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Gestion Administrativa;Master;Graduado;Mujeres;11;0;0;0;1.09;99.10;31/05/2021,,
2019;Alajuela;Master: Gestion del Patrimonio Cultural;Master;Abandono Voluntario;Hombres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Master: Gestion del Patrimonio Cultural;Master;Abandono Voluntario;Mujeres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Master: Gestion del Patrimonio Cultural;Master;Graduado;Hombres;7;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Gestion del Patrimonio Cultural;Master;Graduado;Mujeres;15;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Historia Contemporanea;Master;Graduado;Hombres;5;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Historia Contemporanea;Master;Graduado;Mujeres;5;0;0;0;1.00;98.36;31/05/2021,,
2019;Alajuela;Master: Ingenieria biomedica;Master;Abandono Voluntario;Hombres;0;6;0;0;;;31/05/2021,,
2019;Alajuela;Master: Ingenieria biomedica;Master;Abandono Voluntario;Mujeres;0;2;0;0;;;31/05/2021,,
2019;Alajuela;Master: Ingenieria biomedica;Master;Graduado;Hombres;11;0;0;0;1.90;97.30;31/05/2021,,
2019;Alajuela;Master: Ingenieria biomedica;Master;Graduado;Mujeres;9;0;0;0;2.00;93.36;31/05/2021,,
